temperature,pressure,humidity,light,oxidised,reduced,nh3,pm1,pm25,pm10,timestamp
21.02953238523152,1015.6669019113125,24.55233532482556,36.01465,11.618002195389682,461.64705882352973,102.35475578406171,1,1,1,1622644778669
21.186362442558362,1015.6770165301538,24.681918843084393,33.6874,11.618002195389682,461.64705882352973,102.35475578406171,1,1,1,1622644779786
21.133523983985143,1015.6725575808935,24.722764621741575,28.6987,11.618002195389682,466.0338983050852,102.76288659793816,1,1,1,1622644780905
21.064509054542306,1015.675004274037,24.69235417455652,56.6257,11.618002195389682,466.0338983050852,102.35475578406171,1,1,1,1622644782029
21.16633912795859,1015.6728790497551,24.626279888919626,83.8843,11.618002195389682,466.0338983050852,102.35475578406171,1,1,1,1622644783157
21.313538017571368,1015.66331229671,24.5900524277818,84.2185,11.618002195389682,461.64705882352973,102.35475578406171,1,1,1,1622644784261
21.258388655136102,1015.664693348109,24.51145182810803,69.9208,11.618002195389682,461.64705882352973,102.35475578406171,1,1,1,1622644785381
21.35652125142989,1015.668519756247,24.49327189627634,84.2185,11.618002195389682,461.64705882352973,102.76288659793816,1,1,1,1622644786504
temperature,pressure,humidity,light,oxidised,reduced,nh3,pm1,pm25,pm10,timestamp
7.406839192526725,603.2490271794381,86.81697299209922,84.2185,11.916207276736491,475.03448275862087,106.532981530343,1,1,1,1622644861548
23.664362529968123,1015.6883588558251,22.922723438594097,84.2185,11.916207276736491,475.03448275862087,106.96296296296298,1,1,1,1622644862669
23.697566418974922,1015.687187785411,22.91438973256466,83.8843,11.916207276736491,475.03448275862087,106.532981530343,1,1,1,1622644863790
23.681241788361234,1015.683575714279,22.89421126092145,84.2185,11.916207276736491,475.03448275862087,106.532981530343,1,1,1,1622644864907
23.825446039601687,1015.6837815226665,22.829870509617155,84.2185,11.916207276736491,475.03448275862087,106.532981530343,1,1,1,1622644866028
23.972497452457453,1015.6719985009321,22.73676131035509,83.8843,11.916207276736491,475.03448275862087,106.532981530343,1,1,1,1622644867145
23.996919892559983,1015.6828507387539,22.662654322360083,84.2185,11.916207276736491,479.6521739130438,106.532981530343,1,1,1,1622644868254
24.041678916523047,1015.6695517116055,22.587579605586164,82.4442,11.916207276736491,475.03448275862087,106.532981530343,1,1,1,1622644869371
24.202134180814426,1015.6625959032239,22.51230850234199,84.2185,11.916207276736491,475.03448275862087,106.532981530343,1,1,1,1622644870485
24.15430689646444,1015.6464520079727,22.45563746626,82.4442,11.916207276736491,470.4957264957265,106.532981530343,1,1,1,1622644871599
24.277786711844612,1015.6399241525313,22.36312169663388,81.55705,11.916207276736491,475.03448275862087,106.532981530343,1,1,1,1622644872710
24.36051969543385,1015.6580999306208,22.25845353950096,84.2185,11.916207276736491,475.03448275862087,106.532981530343,1,1,1,1622644873830
24.4169812256698,1015.6872470690396,22.11993938744851,81.55705,11.916207276736491,475.03448275862087,106.532981530343,1,1,1,1622644874947
24.37730609288556,1015.662360952572,22.14660605839942,81.55705,11.916207276736491,475.03448275862087,106.532981530343,1,1,1,1622644876063
24.394554725374956,1015.6654353144565,22.17287376789223,82.4442,11.916207276736491,470.4957264957265,106.532981530343,1,1,1,1622644877176
24.36120296321091,1015.6406367613505,22.20254956190548,81.55705,11.916207276736491,470.4957264957265,106.532981530343,1,1,1,1622644878292
24.372295646437195,1015.6346028053887,22.18418786381821,84.2185,11.916207276736491,470.4957264957265,106.532981530343,1,1,1,1622644879410
24.38762179943003,1015.6284777045719,22.16708653327366,84.2185,11.916207276736491,470.4957264957265,106.532981530343,1,1,1,1622644880534
24.30843900696749,1015.6379118410722,22.184796131854373,84.2185,11.916207276736491,470.4957264957265,106.532981530343,1,1,1,1622644881657
24.344878727572087,1015.6215591305761,22.188266568654836,84.2185,11.916207276736491,475.03448275862087,106.96296296296298,1,1,1,1622644882773
